origin_iban,dest_iban,origin_re,dest_re,amount,date,origin_is_suspicious,dest_is_suspicious,connection_type
LU903014564400103192,LU122016527894869925,PEER_3,PEER_2,57.7,2020-06-17,False,True,external
LU683014564400103192,LU772016527894869925,PEER_3,PEER_2,57.7,2020-06-17,False,True,external
LU863013113475700807,LU272016220704480269,PEER_3,PEER_2,47.11,2020-06-17,False,True,external
LU303013113475700807,LU522016220704480269,PEER_3,PEER_2,47.11,2020-06-17,False,True,external
LU363013113475700807,LU102016220704480269,PEER_3,PEER_2,47.11,2020-06-17,False,True,external
LU762016288838265013,LU241017776357913127,PEER_2,PEER_1,44.74,2020-06-17,True,False,external
LU202016288838265013,LU851017776357913127,PEER_2,PEER_1,44.74,2020-06-17,True,False,external
LU702016288838265013,LU491017776357913127,PEER_2,PEER_1,44.74,2020-06-17,True,False,external
LU932016220704480269,LU382019926857234002,PEER_2,PEER_2,30.29,2020-06-17,True,False,external
LU632016220704480269,LU142019926857234002,PEER_2,PEER_2,30.29,2020-06-17,True,False,external
LU112016288838265013,LU551012531330508982,PEER_2,PEER_1,8162.87,2020-06-16,True,False,external
LU792016288838265013,LU221012531330508982,PEER_2,PEER_1,8162.87,2020-06-16,True,False,external
LU222016288838265013,LU171012531330508982,PEER_2,PEER_1,8162.87,2020-06-16,True,False,external
LU712015134402042684,LU952015604343749471,PEER_2,PEER_2,4315.83,2020-06-16,False,True,external
LU742015134402042684,LU402015604343749471,PEER_2,PEER_2,4315.83,2020-06-16,False,True,external
LU331019369707351982,LU862016276144118632,PEER_1,PEER_2,4121.02,2020-06-16,False,True,external
LU701019369707351982,LU152016276144118632,PEER_1,PEER_2,4121.02,2020-06-16,False,True,external
LU261019369707351982,LU132016276144118632,PEER_1,PEER_2,4121.02,2020-06-16,False,True,external
LU542016483666388610,LU314019218472695856,PEER_2,PEER_4,3490.02,2020-06-16,True,False,external
LU242016483666388610,LU334019218472695856,PEER_2,PEER_4,3490.02,2020-06-16,True,False,external
LU152016483666388610,LU624019218472695856,PEER_2,PEER_4,3490.02,2020-06-16,True,False,external
LU282016220704480269,LU663013113475700807,PEER_2,PEER_3,3243.53,2020-06-16,True,False,external
LU202016220704480269,LU193013113475700807,PEER_2,PEER_3,3243.53,2020-06-16,True,False,external
LU502016220704480269,LU483013113475700807,PEER_2,PEER_3,3243.53,2020-06-16,True,False,external
LU952016483666388610,LU453016894179176112,PEER_2,PEER_3,3005.6,2020-06-16,True,False,external
LU612016483666388610,LU603016894179176112,PEER_2,PEER_3,3005.6,2020-06-16,True,False,external
LU492016483666388610,LU493016894179176112,PEER_2,PEER_3,3005.6,2020-06-16,True,False,external
LU222015604343749471,LU584016101836055338,PEER_2,PEER_4,2104.09,2020-06-16,True,False,external
LU692015604343749471,LU384016101836055338,PEER_2,PEER_4,2104.09,2020-06-16,True,False,external
LU492015604343749471,LU654016101836055338,PEER_2,PEER_4,2104.09,2020-06-16,True,False,external
LU433014004221149704,LU572015588447794259,PEER_3,PEER_2,1845.12,2020-06-16,False,True,external
LU413014004221149704,LU982015588447794259,PEER_3,PEER_2,1845.12,2020-06-16,False,True,external
LU883014004221149704,LU422015588447794259,PEER_3,PEER_2,1845.12,2020-06-16,False,True,external
LU773014977936888212,LU532015604343749471,PEER_3,PEER_2,1679.53,2020-06-16,False,True,external
LU253014977936888212,LU462015604343749471,PEER_3,PEER_2,1679.53,2020-06-16,False,True,external
LU763014977936888212,LU962015604343749471,PEER_3,PEER_2,1679.53,2020-06-16,False,True,external
LU534016101836055338,LU732016288838265013,PEER_4,PEER_2,1614.34,2020-06-16,False,True,external
LU714016101836055338,LU942016288838265013,PEER_4,PEER_2,1614.34,2020-06-16,False,True,external
LU724016101836055338,LU832016288838265013,PEER_4,PEER_2,1614.34,2020-06-16,False,True,external
LU812016973842725407,LU752015588447794259,PEER_2,PEER_2,1499.46,2020-06-16,False,True,external
LU222016973842725407,LU972015588447794259,PEER_2,PEER_2,1499.46,2020-06-16,False,True,external
LU321013088335398280,LU492016276144118632,PEER_1,PEER_2,1354.55,2020-06-16,False,True,external
LU231013088335398280,LU782016276144118632,PEER_1,PEER_2,1354.55,2020-06-16,False,True,external
LU501013088335398280,LU742016276144118632,PEER_1,PEER_2,1354.55,2020-06-16,False,True,external
LU602015604343749471,LU521016641691337629,PEER_2,PEER_1,1199.71,2020-06-16,True,False,external
LU212015604343749471,LU601016641691337629,PEER_2,PEER_1,1199.71,2020-06-16,True,False,external
LU232015604343749471,LU921016641691337629,PEER_2,PEER_1,1199.71,2020-06-16,True,False,external
LU712016288838265013,LU681017776357913127,PEER_2,PEER_1,1072.85,2020-06-16,True,False,external
LU242016288838265013,LU411017776357913127,PEER_2,PEER_1,1072.85,2020-06-16,True,False,external
LU772016288838265013,LU851017776357913127,PEER_2,PEER_1,1072.85,2020-06-16,True,False,external
LU542016288838265013,LU174016101836055338,PEER_2,PEER_4,1061.28,2020-06-16,True,False,external
LU232016288838265013,LU474016101836055338,PEER_2,PEER_4,1061.28,2020-06-16,True,False,external
LU742016288838265013,LU174016101836055338,PEER_2,PEER_4,1061.28,2020-06-16,True,False,external
LU412016743378722022,LU934019109923230818,PEER_2,PEER_4,1036.07,2020-06-16,True,False,external
LU722016743378722022,LU214019109923230818,PEER_2,PEER_4,1036.07,2020-06-16,True,False,external
LU722016743378722022,LU584019109923230818,PEER_2,PEER_4,1036.07,2020-06-16,True,False,external
LU322015604343749471,LU721016641691337629,PEER_2,PEER_1,996.11,2020-06-16,True,False,external
LU912015604343749471,LU821016641691337629,PEER_2,PEER_1,996.11,2020-06-16,True,False,external
LU342015604343749471,LU571016641691337629,PEER_2,PEER_1,996.11,2020-06-16,True,False,external
LU982014510158471395,LU172016288838265013,PEER_2,PEER_2,888.88,2020-06-16,False,True,external
LU462014510158471395,LU682016288838265013,PEER_2,PEER_2,888.88,2020-06-16,False,True,external
LU473014318663468323,LU932016170406259990,PEER_3,PEER_2,830.08,2020-06-16,False,True,external
LU663014318663468323,LU832016170406259990,PEER_3,PEER_2,830.08,2020-06-16,False,True,external
LU283014318663468323,LU322016170406259990,PEER_3,PEER_2,830.08,2020-06-16,False,True,external
LU922016220704480269,LU472011597727487513,PEER_2,PEER_2,804.65,2020-06-16,True,False,external
LU872016220704480269,LU812011597727487513,PEER_2,PEER_2,804.65,2020-06-16,True,False,external
LU482015588447794259,LU963014004221149704,PEER_2,PEER_3,688.85,2020-06-16,True,False,external
LU212015588447794259,LU753014004221149704,PEER_2,PEER_3,688.85,2020-06-16,True,False,external
LU622015588447794259,LU113014004221149704,PEER_2,PEER_3,688.85,2020-06-16,True,False,external
LU232016483666388610,LU854019218472695856,PEER_2,PEER_4,647.34,2020-06-16,True,False,external
LU632016483666388610,LU644019218472695856,PEER_2,PEER_4,647.34,2020-06-16,True,False,external
LU972016483666388610,LU614019218472695856,PEER_2,PEER_4,647.34,2020-06-16,True,False,external
LU402015264785404373,LU512015604343749471,PEER_2,PEER_2,640.02,2020-06-16,False,True,external
LU742015264785404373,LU892015604343749471,PEER_2,PEER_2,640.02,2020-06-16,False,True,external
LU401019555948150255,LU852015604343749471,PEER_1,PEER_2,598.7,2020-06-16,False,True,external
LU741019555948150255,LU682015604343749471,PEER_1,PEER_2,598.7,2020-06-16,False,True,external
LU171019555948150255,LU832015604343749471,PEER_1,PEER_2,598.7,2020-06-16,False,True,external
LU862011392047013121,LU482016743378722022,PEER_2,PEER_2,596.54,2020-06-16,False,True,external
LU452011392047013121,LU662016743378722022,PEER_2,PEER_2,596.54,2020-06-16,False,True,external
LU722016288838265013,LU362019090344104065,PEER_2,PEER_2,584.45,2020-06-16,True,False,external
LU382016288838265013,LU772019090344104065,PEER_2,PEER_2,584.45,2020-06-16,True,False,external
LU552016743378722022,LU362011392047013121,PEER_2,PEER_2,537.53,2020-06-16,True,False,external
LU152016743378722022,LU642011392047013121,PEER_2,PEER_2,537.53,2020-06-16,True,False,external
LU322016483666388610,LU584019218472695856,PEER_2,PEER_4,532.46,2020-06-16,True,False,external
LU392016483666388610,LU904019218472695856,PEER_2,PEER_4,532.46,2020-06-16,True,False,external
LU852016483666388610,LU154019218472695856,PEER_2,PEER_4,532.46,2020-06-16,True,False,external
LU631019369707351982,LU292016276144118632,PEER_1,PEER_2,511.39,2020-06-16,False,True,external
LU431019369707351982,LU212016276144118632,PEER_1,PEER_2,511.39,2020-06-16,False,True,external
LU761019369707351982,LU952016276144118632,PEER_1,PEER_2,511.39,2020-06-16,False,True,external
LU152016483666388610,LU193011907016660293,PEER_2,PEER_3,498.3,2020-06-16,True,False,external
LU622016483666388610,LU693011907016660293,PEER_2,PEER_3,498.3,2020-06-16,True,False,external
LU732016483666388610,LU283011907016660293,PEER_2,PEER_3,498.3,2020-06-16,True,False,external
LU362015604343749471,LU482015134402042684,PEER_2,PEER_2,476.59,2020-06-16,True,False,external
LU882015604343749471,LU442015134402042684,PEER_2,PEER_2,476.59,2020-06-16,True,False,external
LU132015588447794259,LU173014004221149704,PEER_2,PEER_3,460.45,2020-06-16,True,False,external
LU932015588447794259,LU753014004221149704,PEER_2,PEER_3,460.45,2020-06-16,True,False,external
LU992015588447794259,LU443014004221149704,PEER_2,PEER_3,460.45,2020-06-16,True,False,external
LU601011755940889156,LU422016288838265013,PEER_1,PEER_2,458.88,2020-06-16,False,True,external
LU251011755940889156,LU182016288838265013,PEER_1,PEER_2,458.88,2020-06-16,False,True,external
LU851011755940889156,LU192016288838265013,PEER_1,PEER_2,458.88,2020-06-16,False,True,external
LU422012739737233358,LU862016170406259990,PEER_2,PEER_2,436.31,2020-06-16,False,True,external
LU492012739737233358,LU972016170406259990,PEER_2,PEER_2,436.31,2020-06-16,False,True,external
LU962015604343749471,LU382015134402042684,PEER_2,PEER_2,430.7,2020-06-16,True,False,external
LU692015604343749471,LU782015134402042684,PEER_2,PEER_2,430.7,2020-06-16,True,False,external
LU791014091355691513,LU682016743378722022,PEER_1,PEER_2,414.96,2020-06-16,False,True,external
LU531014091355691513,LU272016743378722022,PEER_1,PEER_2,414.96,2020-06-16,False,True,external
LU931014091355691513,LU882016743378722022,PEER_1,PEER_2,414.96,2020-06-16,False,True,external
LU992014510158471395,LU912016288838265013,PEER_2,PEER_2,411.47,2020-06-16,False,True,external
LU412014510158471395,LU342016288838265013,PEER_2,PEER_2,411.47,2020-06-16,False,True,external
LU312014510158471395,LU962016288838265013,PEER_2,PEER_2,380.7,2020-06-16,False,True,external
LU192014510158471395,LU712016288838265013,PEER_2,PEER_2,380.7,2020-06-16,False,True,external
LU302016483666388610,LU643011907016660293,PEER_2,PEER_3,368.71,2020-06-16,True,False,external
LU952016483666388610,LU923011907016660293,PEER_2,PEER_3,368.71,2020-06-16,True,False,external
LU812016483666388610,LU173011907016660293,PEER_2,PEER_3,368.71,2020-06-16,True,False,external
LU312015588447794259,LU194016876098381332,PEER_2,PEER_4,360.34,2020-06-16,True,False,external
LU322015588447794259,LU664016876098381332,PEER_2,PEER_4,360.34,2020-06-16,True,False,external
LU252015588447794259,LU794016876098381332,PEER_2,PEER_4,360.34,2020-06-16,True,False,external
LU102016527894869925,LU383014564400103192,PEER_2,PEER_3,347.2,2020-06-16,True,False,external
LU402016527894869925,LU363014564400103192,PEER_2,PEER_3,347.2,2020-06-16,True,False,external
LU352016527894869925,LU793014564400103192,PEER_2,PEER_3,347.2,2020-06-16,True,False,external
LU882016973842725407,LU652015588447794259,PEER_2,PEER_2,338.74,2020-06-16,False,True,external
LU242016973842725407,LU222015588447794259,PEER_2,PEER_2,338.74,2020-06-16,False,True,external
LU611012531330508982,LU972016288838265013,PEER_1,PEER_2,322.64,2020-06-16,False,True,external
LU631012531330508982,LU212016288838265013,PEER_1,PEER_2,322.64,2020-06-16,False,True,external
LU601012531330508982,LU892016288838265013,PEER_1,PEER_2,322.64,2020-06-16,False,True,external
LU592016527894869925,LU683014564400103192,PEER_2,PEER_3,293.52,2020-06-16,True,False,external
LU432016527894869925,LU993014564400103192,PEER_2,PEER_3,293.52,2020-06-16,True,False,external
LU272016527894869925,LU913014564400103192,PEER_2,PEER_3,293.52,2020-06-16,True,False,external
LU953011907016660293,LU632016483666388610,PEER_3,PEER_2,291.75,2020-06-16,False,True,external
LU543011907016660293,LU702016483666388610,PEER_3,PEER_2,291.75,2020-06-16,False,True,external
LU233011907016660293,LU152016483666388610,PEER_3,PEER_2,291.75,2020-06-16,False,True,external
LU181016641691337629,LU632015604343749471,PEER_1,PEER_2,279.72,2020-06-16,False,True,external
LU611016641691337629,LU842015604343749471,PEER_1,PEER_2,279.72,2020-06-16,False,True,external
LU631016641691337629,LU182015604343749471,PEER_1,PEER_2,279.72,2020-06-16,False,True,external
LU462016220704480269,LU702019926857234002,PEER_2,PEER_2,257.09,2020-06-16,True,False,external
LU632016220704480269,LU762019926857234002,PEER_2,PEER_2,257.09,2020-06-16,True,False,external
LU681013088335398280,LU392016276144118632,PEER_1,PEER_2,256.83,2020-06-16,False,True,external
LU321013088335398280,LU662016276144118632,PEER_1,PEER_2,256.83,2020-06-16,False,True,external
LU981013088335398280,LU602016276144118632,PEER_1,PEER_2,256.83,2020-06-16,False,True,external
LU382015607804432740,LU192014999033663403,PEER_2,PEER_2,232.1,2020-06-16,True,False,external
LU512015607804432740,LU842014999033663403,PEER_2,PEER_2,232.1,2020-06-16,True,False,external
LU422015588447794259,LU264016876098381332,PEER_2,PEER_4,223.02,2020-06-16,True,False,external
LU842015588447794259,LU704016876098381332,PEER_2,PEER_4,223.02,2020-06-16,True,False,external
LU152015588447794259,LU984016876098381332,PEER_2,PEER_4,223.02,2020-06-16,True,False,external
LU762016483666388610,LU923016894179176112,PEER_2,PEER_3,221.69,2020-06-16,True,False,external
LU512016483666388610,LU753016894179176112,PEER_2,PEER_3,221.69,2020-06-16,True,False,external
LU522016483666388610,LU213016894179176112,PEER_2,PEER_3,221.69,2020-06-16,True,False,external
LU984019109923230818,LU532016743378722022,PEER_4,PEER_2,219.53,2020-06-16,False,True,external
LU774019109923230818,LU322016743378722022,PEER_4,PEER_2,219.53,2020-06-16,False,True,external
LU704019109923230818,LU222016743378722022,PEER_4,PEER_2,219.53,2020-06-16,False,True,external
LU172016483666388610,LU533011907016660293,PEER_2,PEER_3,204.07,2020-06-16,True,False,external
LU472016483666388610,LU403011907016660293,PEER_2,PEER_3,204.07,2020-06-16,True,False,external
LU902016483666388610,LU313011907016660293,PEER_2,PEER_3,204.07,2020-06-16,True,False,external
LU252016288838265013,LU891011755940889156,PEER_2,PEER_1,202.74,2020-06-16,True,False,external
LU932016288838265013,LU121011755940889156,PEER_2,PEER_1,202.74,2020-06-16,True,False,external
LU842016288838265013,LU911011755940889156,PEER_2,PEER_1,202.74,2020-06-16,True,False,external
LU382011392047013121,LU832016743378722022,PEER_2,PEER_2,193.89,2020-06-16,False,True,external
LU482011392047013121,LU952016743378722022,PEER_2,PEER_2,193.89,2020-06-16,False,True,external
LU472016276144118632,LU742014999033663403,PEER_2,PEER_2,158.05,2020-06-16,True,False,external
LU932016276144118632,LU992014999033663403,PEER_2,PEER_2,158.05,2020-06-16,True,False,external
LU511019369707351982,LU282016276144118632,PEER_1,PEER_2,155.12,2020-06-16,False,True,external
LU931019369707351982,LU272016276144118632,PEER_1,PEER_2,155.12,2020-06-16,False,True,external
LU641019369707351982,LU722016276144118632,PEER_1,PEER_2,155.12,2020-06-16,False,True,external
LU541016641691337629,LU862015604343749471,PEER_1,PEER_2,149.33,2020-06-16,False,True,external
LU661016641691337629,LU422015604343749471,PEER_1,PEER_2,149.33,2020-06-16,False,True,external
LU751016641691337629,LU322015604343749471,PEER_1,PEER_2,149.33,2020-06-16,False,True,external
LU702016483666388610,LU433016894179176112,PEER_2,PEER_3,134.21,2020-06-16,True,False,external
LU842016483666388610,LU733016894179176112,PEER_2,PEER_3,134.21,2020-06-16,True,False,external
LU972016483666388610,LU333016894179176112,PEER_2,PEER_3,134.21,2020-06-16,True,False,external
LU324019453170811357,LU852016483666388610,PEER_4,PEER_2,134.08,2020-06-16,False,True,external
LU354019453170811357,LU852016483666388610,PEER_4,PEER_2,134.08,2020-06-16,False,True,external
LU184019453170811357,LU152016483666388610,PEER_4,PEER_2,134.08,2020-06-16,False,True,external
LU231012531330508982,LU432016288838265013,PEER_1,PEER_2,126.7,2020-06-16,False,True,external
LU671012531330508982,LU642016288838265013,PEER_1,PEER_2,126.7,2020-06-16,False,True,external
LU431012531330508982,LU422016288838265013,PEER_1,PEER_2,126.7,2020-06-16,False,True,external
LU712016483666388610,LU754012551290556095,PEER_2,PEER_4,124.93,2020-06-16,True,False,external
LU602016483666388610,LU684012551290556095,PEER_2,PEER_4,124.93,2020-06-16,True,False,external
LU922016483666388610,LU864012551290556095,PEER_2,PEER_4,124.93,2020-06-16,True,False,external
LU222016288838265013,LU811012531330508982,PEER_2,PEER_1,123.02,2020-06-16,True,False,external
LU802016288838265013,LU891012531330508982,PEER_2,PEER_1,123.02,2020-06-16,True,False,external
LU932016288838265013,LU191012531330508982,PEER_2,PEER_1,123.02,2020-06-16,True,False,external
LU872016288838265013,LU562014510158471395,PEER_2,PEER_2,117.42,2020-06-16,True,False,external
LU962016288838265013,LU752014510158471395,PEER_2,PEER_2,117.42,2020-06-16,True,False,external
LU242016288838265013,LU921017776357913127,PEER_2,PEER_1,108.96,2020-06-16,True,False,external
