origin_iban,dest_iban,origin_re,dest_re,amount,date,connection_type
LU514014507477140754,LU993016248748356136,PEER_4,PEER_3,23.12,2020-06-12,suspicious_to_suspicious
LU694014507477140754,LU943016248748356136,PEER_4,PEER_3,23.12,2020-06-12,suspicious_to_suspicious
LU424014430005009234,LU532016904797773849,PEER_4,PEER_2,22.67,2020-06-12,suspicious_to_suspicious
LU244014430005009234,LU582016904797773849,PEER_4,PEER_2,22.67,2020-06-12,suspicious_to_suspicious
LU344014430005009234,LU352016904797773849,PEER_4,PEER_2,22.67,2020-06-12,suspicious_to_suspicious
LU604014043642704421,LU174014430005009234,PEER_4,PEER_4,9.97,2020-06-12,suspicious_to_suspicious
LU624014043642704421,LU894014430005009234,PEER_4,PEER_4,9.97,2020-06-12,suspicious_to_suspicious
LU742016746444546460,LU234014360780330593,PEER_2,PEER_4,3594.38,2020-06-11,suspicious_to_suspicious
LU762016746444546460,LU224014360780330593,PEER_2,PEER_4,3594.38,2020-06-11,suspicious_to_suspicious
LU492016746444546460,LU174014360780330593,PEER_2,PEER_4,3594.38,2020-06-11,suspicious_to_suspicious
LU304014360780330593,LU172016747446299451,PEER_4,PEER_2,2425.52,2020-06-11,suspicious_to_suspicious
LU864014360780330593,LU142016747446299451,PEER_4,PEER_2,2425.52,2020-06-11,suspicious_to_suspicious
LU234014360780330593,LU832016747446299451,PEER_4,PEER_2,2425.52,2020-06-11,suspicious_to_suspicious
LU473016248748356136,LU284014507477140754,PEER_3,PEER_4,1865.19,2020-06-11,suspicious_to_suspicious
LU433016248748356136,LU294014507477140754,PEER_3,PEER_4,1865.19,2020-06-11,suspicious_to_suspicious
LU843016248748356136,LU154014507477140754,PEER_3,PEER_4,1865.19,2020-06-11,suspicious_to_suspicious
LU714015519165858490,LU974014398527893487,PEER_4,PEER_4,1761.26,2020-06-11,suspicious_to_suspicious
LU714015519165858490,LU124014398527893487,PEER_4,PEER_4,1761.26,2020-06-11,suspicious_to_suspicious
LU982016747446299451,LU894014360780330593,PEER_2,PEER_4,1049.32,2020-06-11,suspicious_to_suspicious
LU772016747446299451,LU214014360780330593,PEER_2,PEER_4,1049.32,2020-06-11,suspicious_to_suspicious
LU672016747446299451,LU684014360780330593,PEER_2,PEER_4,1049.32,2020-06-11,suspicious_to_suspicious
LU314014360780330593,LU882016747446299451,PEER_4,PEER_2,633.74,2020-06-11,suspicious_to_suspicious
LU624014360780330593,LU452016747446299451,PEER_4,PEER_2,633.74,2020-06-11,suspicious_to_suspicious
LU754014360780330593,LU192016747446299451,PEER_4,PEER_2,633.74,2020-06-11,suspicious_to_suspicious
LU614015391166751698,LU561014891751881002,PEER_4,PEER_1,578.35,2020-06-11,suspicious_to_suspicious
LU894015391166751698,LU471014891751881002,PEER_4,PEER_1,578.35,2020-06-11,suspicious_to_suspicious
LU174015391166751698,LU121014891751881002,PEER_4,PEER_1,578.35,2020-06-11,suspicious_to_suspicious
LU171014891751881002,LU684015391166751698,PEER_1,PEER_4,389.43,2020-06-11,suspicious_to_suspicious
LU891014891751881002,LU814015391166751698,PEER_1,PEER_4,389.43,2020-06-11,suspicious_to_suspicious
LU911014891751881002,LU724015391166751698,PEER_1,PEER_4,389.43,2020-06-11,suspicious_to_suspicious
LU984015391166751698,LU851014891751881002,PEER_4,PEER_1,332.52,2020-06-11,suspicious_to_suspicious
LU214015391166751698,LU571014891751881002,PEER_4,PEER_1,332.52,2020-06-11,suspicious_to_suspicious
LU374015391166751698,LU231014891751881002,PEER_4,PEER_1,332.52,2020-06-11,suspicious_to_suspicious
LU281014891751881002,LU674015391166751698,PEER_1,PEER_4,311.55,2020-06-11,suspicious_to_suspicious
LU541014891751881002,LU524015391166751698,PEER_1,PEER_4,311.55,2020-06-11,suspicious_to_suspicious
LU381014891751881002,LU494015391166751698,PEER_1,PEER_4,311.55,2020-06-11,suspicious_to_suspicious
LU944014360780330593,LU932016747446299451,PEER_4,PEER_2,75.64,2020-06-11,suspicious_to_suspicious
LU194014360780330593,LU692016747446299451,PEER_4,PEER_2,75.64,2020-06-11,suspicious_to_suspicious
LU574014360780330593,LU262016747446299451,PEER_4,PEER_2,75.64,2020-06-11,suspicious_to_suspicious
LU524015391166751698,LU951014891751881002,PEER_4,PEER_1,71.88,2020-06-11,suspicious_to_suspicious
LU454015391166751698,LU741014891751881002,PEER_4,PEER_1,71.88,2020-06-11,suspicious_to_suspicious
LU824015391166751698,LU431014891751881002,PEER_4,PEER_1,71.88,2020-06-11,suspicious_to_suspicious
LU641014891751881002,LU754015391166751698,PEER_1,PEER_4,44.8,2020-06-11,suspicious_to_suspicious
LU591014891751881002,LU394015391166751698,PEER_1,PEER_4,44.8,2020-06-11,suspicious_to_suspicious
LU381014891751881002,LU924015391166751698,PEER_1,PEER_4,44.8,2020-06-11,suspicious_to_suspicious
LU864014043642704421,LU134014430005009234,PEER_4,PEER_4,16670.38,2020-06-17,suspicious_to_suspicious
LU444014043642704421,LU674014430005009234,PEER_4,PEER_4,16670.38,2020-06-17,suspicious_to_suspicious
LU823015423616027219,LU754014463490455502,PEER_3,PEER_4,2380.52,2020-06-17,suspicious_to_suspicious
LU893015423616027219,LU184014463490455502,PEER_3,PEER_4,2380.52,2020-06-17,suspicious_to_suspicious
LU543015423616027219,LU444014463490455502,PEER_3,PEER_4,2380.52,2020-06-17,suspicious_to_suspicious
LU564014463490455502,LU663016193892485384,PEER_4,PEER_3,663.97,2020-06-17,suspicious_to_suspicious
LU564014463490455502,LU603016193892485384,PEER_4,PEER_3,663.97,2020-06-17,suspicious_to_suspicious
LU954014463490455502,LU323016193892485384,PEER_4,PEER_3,663.97,2020-06-17,suspicious_to_suspicious
LU183015423616027219,LU834014463490455502,PEER_3,PEER_4,586.69,2020-06-17,suspicious_to_suspicious
LU203015423616027219,LU814014463490455502,PEER_3,PEER_4,586.69,2020-06-17,suspicious_to_suspicious
LU273015423616027219,LU574014463490455502,PEER_3,PEER_4,586.69,2020-06-17,suspicious_to_suspicious
LU134014463490455502,LU763015423616027219,PEER_4,PEER_3,575.25,2020-06-17,suspicious_to_suspicious
LU354014463490455502,LU963015423616027219,PEER_4,PEER_3,575.25,2020-06-17,suspicious_to_suspicious
LU604014463490455502,LU543015423616027219,PEER_4,PEER_3,575.25,2020-06-17,suspicious_to_suspicious
LU484014463490455502,LU453016193892485384,PEER_4,PEER_3,397.04,2020-06-17,suspicious_to_suspicious
LU234014463490455502,LU213016193892485384,PEER_4,PEER_3,397.04,2020-06-17,suspicious_to_suspicious
LU974014463490455502,LU223016193892485384,PEER_4,PEER_3,397.04,2020-06-17,suspicious_to_suspicious
LU623016058037382297,LU384015307018665949,PEER_3,PEER_4,204.42,2020-06-17,suspicious_to_suspicious
LU703016058037382297,LU754015307018665949,PEER_3,PEER_4,204.42,2020-06-17,suspicious_to_suspicious
LU803016058037382297,LU964015307018665949,PEER_3,PEER_4,204.42,2020-06-17,suspicious_to_suspicious
LU464014430005009234,LU424014043642704421,PEER_4,PEER_4,183.51,2020-06-17,suspicious_to_suspicious
LU354014430005009234,LU524014043642704421,PEER_4,PEER_4,183.51,2020-06-17,suspicious_to_suspicious
LU743016193892485384,LU244014463490455502,PEER_3,PEER_4,171.82,2020-06-17,suspicious_to_suspicious
LU963016193892485384,LU114014463490455502,PEER_3,PEER_4,171.82,2020-06-17,suspicious_to_suspicious
LU963016193892485384,LU854014463490455502,PEER_3,PEER_4,171.82,2020-06-17,suspicious_to_suspicious
LU874014430005009234,LU284014043642704421,PEER_4,PEER_4,3335.09,2020-06-16,suspicious_to_suspicious
LU424014430005009234,LU454014043642704421,PEER_4,PEER_4,3335.09,2020-06-16,suspicious_to_suspicious
LU264014043642704421,LU434014430005009234,PEER_4,PEER_4,1979.7,2020-06-16,suspicious_to_suspicious
LU784014043642704421,LU884014430005009234,PEER_4,PEER_4,1979.7,2020-06-16,suspicious_to_suspicious
LU274014463490455502,LU933015423616027219,PEER_4,PEER_3,597.25,2020-06-16,suspicious_to_suspicious
LU244014463490455502,LU533015423616027219,PEER_4,PEER_3,597.25,2020-06-16,suspicious_to_suspicious
LU904014463490455502,LU713015423616027219,PEER_4,PEER_3,597.25,2020-06-16,suspicious_to_suspicious
LU583016058037382297,LU244015307018665949,PEER_3,PEER_4,243.43,2020-06-16,suspicious_to_suspicious
LU363016058037382297,LU534015307018665949,PEER_3,PEER_4,243.43,2020-06-16,suspicious_to_suspicious
LU643016058037382297,LU334015307018665949,PEER_3,PEER_4,243.43,2020-06-16,suspicious_to_suspicious
LU733015423616027219,LU194014463490455502,PEER_3,PEER_4,223.75,2020-06-16,suspicious_to_suspicious
LU133015423616027219,LU344014463490455502,PEER_3,PEER_4,223.75,2020-06-16,suspicious_to_suspicious
LU853015423616027219,LU584014463490455502,PEER_3,PEER_4,223.75,2020-06-16,suspicious_to_suspicious
LU234014463490455502,LU893015423616027219,PEER_4,PEER_3,146.83,2020-06-16,suspicious_to_suspicious
LU934014463490455502,LU413015423616027219,PEER_4,PEER_3,146.83,2020-06-16,suspicious_to_suspicious
LU484014463490455502,LU313015423616027219,PEER_4,PEER_3,146.83,2020-06-16,suspicious_to_suspicious
LU634014463490455502,LU503015423616027219,PEER_4,PEER_3,86.83,2020-06-16,suspicious_to_suspicious
LU544014463490455502,LU513015423616027219,PEER_4,PEER_3,86.83,2020-06-16,suspicious_to_suspicious
LU664014463490455502,LU153015423616027219,PEER_4,PEER_3,86.83,2020-06-16,suspicious_to_suspicious
LU924014043642704421,LU864014430005009234,PEER_4,PEER_4,19.75,2020-06-16,suspicious_to_suspicious
LU664014043642704421,LU624014430005009234,PEER_4,PEER_4,19.75,2020-06-16,suspicious_to_suspicious
LU973016193892485384,LU384014463490455502,PEER_3,PEER_4,8015.18,2020-06-15,suspicious_to_suspicious
LU943016193892485384,LU164014463490455502,PEER_3,PEER_4,8015.18,2020-06-15,suspicious_to_suspicious
LU663016193892485384,LU354014463490455502,PEER_3,PEER_4,8015.18,2020-06-15,suspicious_to_suspicious
LU224014463490455502,LU593015423616027219,PEER_4,PEER_3,1297.68,2020-06-15,suspicious_to_suspicious
LU124014463490455502,LU113015423616027219,PEER_4,PEER_3,1297.68,2020-06-15,suspicious_to_suspicious
LU364014463490455502,LU303015423616027219,PEER_4,PEER_3,1297.68,2020-06-15,suspicious_to_suspicious
LU123015423616027219,LU504014463490455502,PEER_3,PEER_4,455.32,2020-06-15,suspicious_to_suspicious
LU213015423616027219,LU644014463490455502,PEER_3,PEER_4,455.32,2020-06-15,suspicious_to_suspicious
LU863015423616027219,LU494014463490455502,PEER_3,PEER_4,455.32,2020-06-15,suspicious_to_suspicious
LU824014463490455502,LU243016193892485384,PEER_4,PEER_3,203.85,2020-06-15,suspicious_to_suspicious
LU904014463490455502,LU653016193892485384,PEER_4,PEER_3,203.85,2020-06-15,suspicious_to_suspicious
LU514014463490455502,LU873016193892485384,PEER_4,PEER_3,203.85,2020-06-15,suspicious_to_suspicious
LU764014043642704421,LU414014430005009234,PEER_4,PEER_4,162.43,2020-06-15,suspicious_to_suspicious
LU704014043642704421,LU844014430005009234,PEER_4,PEER_4,162.43,2020-06-15,suspicious_to_suspicious
LU964014463490455502,LU923015423616027219,PEER_4,PEER_3,107.81,2020-06-15,suspicious_to_suspicious
LU294014463490455502,LU103015423616027219,PEER_4,PEER_3,107.81,2020-06-15,suspicious_to_suspicious
LU934014463490455502,LU623015423616027219,PEER_4,PEER_3,107.81,2020-06-15,suspicious_to_suspicious
LU774014430005009234,LU304014043642704421,PEER_4,PEER_4,107.39,2020-06-15,suspicious_to_suspicious
LU594014430005009234,LU374014043642704421,PEER_4,PEER_4,107.39,2020-06-15,suspicious_to_suspicious
LU404014463490455502,LU543016193892485384,PEER_4,PEER_3,59.61,2020-06-15,suspicious_to_suspicious
LU254014463490455502,LU173016193892485384,PEER_4,PEER_3,59.61,2020-06-15,suspicious_to_suspicious
LU534014463490455502,LU313016193892485384,PEER_4,PEER_3,59.61,2020-06-15,suspicious_to_suspicious
LU113015423616027219,LU124014463490455502,PEER_3,PEER_4,34.62,2020-06-15,suspicious_to_suspicious
LU103015423616027219,LU864014463490455502,PEER_3,PEER_4,34.62,2020-06-15,suspicious_to_suspicious
LU183015423616027219,LU744014463490455502,PEER_3,PEER_4,34.62,2020-06-15,suspicious_to_suspicious
LU404015307018665949,LU413016058037382297,PEER_4,PEER_3,2837.83,2020-06-12,suspicious_to_suspicious
LU624015307018665949,LU993016058037382297,PEER_4,PEER_3,2837.83,2020-06-12,suspicious_to_suspicious
LU744015307018665949,LU683016058037382297,PEER_4,PEER_3,2837.83,2020-06-12,suspicious_to_suspicious
LU173015423616027219,LU374014463490455502,PEER_3,PEER_4,917.02,2020-06-12,suspicious_to_suspicious
LU453015423616027219,LU144014463490455502,PEER_3,PEER_4,917.02,2020-06-12,suspicious_to_suspicious
LU443015423616027219,LU394014463490455502,PEER_3,PEER_4,917.02,2020-06-12,suspicious_to_suspicious
LU934014430005009234,LU784014043642704421,PEER_4,PEER_4,533.78,2020-06-12,suspicious_to_suspicious
LU884014430005009234,LU314014043642704421,PEER_4,PEER_4,533.78,2020-06-12,suspicious_to_suspicious
LU943015423616027219,LU754014463490455502,PEER_3,PEER_4,421.36,2020-06-12,suspicious_to_suspicious
LU873015423616027219,LU944014463490455502,PEER_3,PEER_4,421.36,2020-06-12,suspicious_to_suspicious
LU373015423616027219,LU844014463490455502,PEER_3,PEER_4,421.36,2020-06-12,suspicious_to_suspicious
LU694015307018665949,LU353016058037382297,PEER_4,PEER_3,285.5,2020-06-12,suspicious_to_suspicious
LU924015307018665949,LU633016058037382297,PEER_4,PEER_3,285.5,2020-06-12,suspicious_to_suspicious
LU304015307018665949,LU203016058037382297,PEER_4,PEER_3,285.5,2020-06-12,suspicious_to_suspicious
LU663015423616027219,LU764014463490455502,PEER_3,PEER_4,237.4,2020-06-12,suspicious_to_suspicious
LU703015423616027219,LU574014463490455502,PEER_3,PEER_4,237.4,2020-06-12,suspicious_to_suspicious
LU943015423616027219,LU554014463490455502,PEER_3,PEER_4,237.4,2020-06-12,suspicious_to_suspicious
LU634015307018665949,LU513016058037382297,PEER_4,PEER_3,77.5,2020-06-12,suspicious_to_suspicious
LU354015307018665949,LU473016058037382297,PEER_4,PEER_3,77.5,2020-06-12,suspicious_to_suspicious
LU154015307018665949,LU753016058037382297,PEER_4,PEER_3,77.5,2020-06-12,suspicious_to_suspicious
LU704014043642704421,LU864014430005009234,PEER_4,PEER_4,9.97,2020-06-12,suspicious_to_suspicious
LU214014043642704421,LU994014430005009234,PEER_4,PEER_4,9.97,2020-06-12,suspicious_to_suspicious
LU673016058037382297,LU454015307018665949,PEER_3,PEER_4,4220.48,2020-06-11,suspicious_to_suspicious
LU853016058037382297,LU144015307018665949,PEER_3,PEER_4,4220.48,2020-06-11,suspicious_to_suspicious
LU503016058037382297,LU584015307018665949,PEER_3,PEER_4,4220.48,2020-06-11,suspicious_to_suspicious
LU794014463490455502,LU393016193892485384,PEER_4,PEER_3,697.49,2020-06-11,suspicious_to_suspicious
LU974014463490455502,LU553016193892485384,PEER_4,PEER_3,697.49,2020-06-11,suspicious_to_suspicious
LU864014463490455502,LU543016193892485384,PEER_4,PEER_3,697.49,2020-06-11,suspicious_to_suspicious
LU523016058037382297,LU444015307018665949,PEER_3,PEER_4,425.43,2020-06-11,suspicious_to_suspicious
LU293016058037382297,LU424015307018665949,PEER_3,PEER_4,425.43,2020-06-11,suspicious_to_suspicious
LU753016058037382297,LU634015307018665949,PEER_3,PEER_4,425.43,2020-06-11,suspicious_to_suspicious
LU623016058037382297,LU374015307018665949,PEER_3,PEER_4,201.17,2020-06-11,suspicious_to_suspicious
LU323016058037382297,LU654015307018665949,PEER_3,PEER_4,201.17,2020-06-11,suspicious_to_suspicious
LU483016058037382297,LU854015307018665949,PEER_3,PEER_4,201.17,2020-06-11,suspicious_to_suspicious
LU224014463490455502,LU313016193892485384,PEER_4,PEER_3,121.21,2020-06-11,suspicious_to_suspicious
LU624014463490455502,LU613016193892485384,PEER_4,PEER_3,121.21,2020-06-11,suspicious_to_suspicious
LU794014463490455502,LU413016193892485384,PEER_4,PEER_3,121.21,2020-06-11,suspicious_to_suspicious
LU124015307018665949,LU863016058037382297,PEER_4,PEER_3,79.43,2020-06-11,suspicious_to_suspicious
LU884015307018665949,LU333016058037382297,PEER_4,PEER_3,79.43,2020-06-11,suspicious_to_suspicious
LU364015307018665949,LU713016058037382297,PEER_4,PEER_3,79.43,2020-06-11,suspicious_to_suspicious
LU433016058037382297,LU344015307018665949,PEER_3,PEER_4,6.75,2020-06-11,suspicious_to_suspicious
LU673016058037382297,LU684015307018665949,PEER_3,PEER_4,6.75,2020-06-11,suspicious_to_suspicious
LU723016058037382297,LU644015307018665949,PEER_3,PEER_4,6.75,2020-06-11,suspicious_to_suspicious
LU404014490638614840,LU281015864367959880,PEER_4,PEER_1,1279.21,2020-06-17,suspicious_to_suspicious
LU154014490638614840,LU481015864367959880,PEER_4,PEER_1,1279.21,2020-06-17,suspicious_to_suspicious
LU194014490638614840,LU941015864367959880,PEER_4,PEER_1,1279.21,2020-06-17,suspicious_to_suspicious
LU171015864367959880,LU364014490638614840,PEER_1,PEER_4,60.93,2020-06-17,suspicious_to_suspicious
LU101015864367959880,LU174014490638614840,PEER_1,PEER_4,60.93,2020-06-17,suspicious_to_suspicious
LU181015864367959880,LU524014490638614840,PEER_1,PEER_4,60.93,2020-06-17,suspicious_to_suspicious
LU504014490638614840,LU731015864367959880,PEER_4,PEER_1,153.76,2020-06-15,suspicious_to_suspicious
LU134014490638614840,LU621015864367959880,PEER_4,PEER_1,153.76,2020-06-15,suspicious_to_suspicious
LU484014490638614840,LU231015864367959880,PEER_4,PEER_1,153.76,2020-06-15,suspicious_to_suspicious
LU431015864367959880,LU104014490638614840,PEER_1,PEER_4,244.04,2020-06-12,suspicious_to_suspicious
LU431015864367959880,LU234014490638614840,PEER_1,PEER_4,244.04,2020-06-12,suspicious_to_suspicious
LU501015864367959880,LU494014490638614840,PEER_1,PEER_4,244.04,2020-06-12,suspicious_to_suspicious
LU101015864367959880,LU694014490638614840,PEER_1,PEER_4,705.82,2020-06-11,suspicious_to_suspicious
LU421015864367959880,LU584014490638614840,PEER_1,PEER_4,705.82,2020-06-11,suspicious_to_suspicious
LU521015864367959880,LU714014490638614840,PEER_1,PEER_4,705.82,2020-06-11,suspicious_to_suspicious
LU864014490638614840,LU961015864367959880,PEER_4,PEER_1,137.08,2020-06-11,suspicious_to_suspicious
LU344014490638614840,LU291015864367959880,PEER_4,PEER_1,137.08,2020-06-11,suspicious_to_suspicious
LU674014490638614840,LU771015864367959880,PEER_4,PEER_1,137.08,2020-06-11,suspicious_to_suspicious
LU151015864367959880,LU174014490638614840,PEER_1,PEER_4,119.01,2020-06-11,suspicious_to_suspicious
LU171015864367959880,LU614014490638614840,PEER_1,PEER_4,119.01,2020-06-11,suspicious_to_suspicious
LU931015864367959880,LU824014490638614840,PEER_1,PEER_4,119.01,2020-06-11,suspicious_to_suspicious
